business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
G7dWMiAuilyhwIvHiexDaw,Boulder Valley Pools,,Phoenix,AZ,85050,33.7408942621,-111.9781235978,5.0,38,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Home & Garden, Home Services, Shopping, Hot Tub & Pool, Pool Cleaners, Pool & Hot Tub Service, Contractors, Professional Services, Swimming Pools, Active Life, Landscaping","{'Monday': '9:0-16:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '9:0-12:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '9:0-14:0'}"
yFlnaxGdPeOXy_2QhHTmxw,Alta Ham Fine Arts,4505 S Maryland Pkwy,Las Vegas,NV,89119,36.109496,-115.138489,4.0,4,1,,"Education, Colleges & Universities",
vVvJ0ZilcEw7TKjLRHTJkw,Nails Studio 54,"885 N 54th St, Ste 4",Chandler,AZ,85226,33.3174397,-111.9680386,4.0,145,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Beauty & Spas, Nail Salons","{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-18:0', 'Sunday': '10:30-17:0'}"
AoSG2sfQy3rf6ySzEYgQiA,Gabriel Brothers,7900 McKnight Rd,Pittsburgh,PA,15237,40.554589,-80.016156,4.0,12,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Discount Store, Shopping","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-21:0'}"
75pNnn6jGA39q-Ws8GU1BQ,Lemon Fresh House Cleaning Service,"4760 W Dewey Dr, Ste 141",Las Vegas,NV,89118,36.089072,-115.2055932,2.5,7,1,{'BusinessAcceptsCreditCards': 'False'},"Home Services, Home Cleaning","{'Monday': '6:30-15:0', 'Tuesday': '6:30-15:0', 'Wednesday': '6:30-15:0', 'Thursday': '6:30-15:0', 'Friday': '6:30-15:0'}"
V05RCDj9Me-1O7VHpT1oXw,M5 Modern Mediterranean,4310 Sharon Road,Charlotte,NC,28211,35.152633,-80.828616,4.0,31,0,"{'RestaurantsAttire': ""u'dressy'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False'}","Mediterranean, Greek, Seafood, Breakfast & Brunch, Restaurants, Tapas Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
ac-ZqojwKNlhPiCdv1sT6g,A Slice Above,8788 Pearl Rd,Strongsville,OH,44136,41.3452876,-81.8254632,4.5,72,1,"{'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'loud'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False'}","Restaurants, Pizza","{'Monday': '12:0-22:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-0:0'}"
dNMjWmRVUIep_NdXNSJRTA,Mohawk,1305 Avenue Papineau,Montréal,QC,H2K 4H3,45.522551,-73.551837,4.5,21,1,"{'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Hair Salons, Barbers, Beauty & Spas","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-19:0', 'Sunday': '10:0-19:0'}"
ZZPLE9A6r-Wszc8EdYoVEg,Desert Rose Resort,5051 Duke Ellington Wy,Las Vegas,NV,89119,36.0981088,-115.1675223,3.5,186,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Event Planning & Services, Resorts, Hotels, Apartments, Party & Event Planning, Home Services, Vacation Rentals, Hotels & Travel, Real Estate","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
2KmTEXgDrUBmGifZOeevag,South Hills Orthopaedic Surgery Associates,"2000 Oxford Dr, Ste 211",Bethel Park,PA,15102,40.3440321,-80.0524967,1.5,3,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Health & Medical, Doctors, Orthopedists","{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-15:0'}"
v_M7ZijrnZBx0Wa2WVHyeg,Nina Vip Nail,4841 E Greenway Rd,Scottsdale,AZ,85254,33.624886599999996,-111.976179,3.5,9,1,,"Nail Salons, Beauty & Spas",
OQcvO5P3gH0cuJ-bPXwfQQ,Mi Pueblo Taco Shop,1920 N Decatur Blvd,Las Vegas,NV,89108,36.1947007117,-115.2051705808,4.5,104,1,"{'RestaurantsTableService': 'True', 'WiFi': ""'no'"", 'BikeParking': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'""}","Mexican, Restaurants","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-17:0'}"
LmI7KZ-TX51NyZ3m_meKuA,Bowl 300 Pro Shop,"4415 S Rural Rd, Ste 6",Tempe,AZ,85282,33.3838812,-111.9249356,4.5,18,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Bowling","{'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}"
SR5HPi7niUHNUmVEYsEudw,Supercuts,"1154 Freeport Rd, Fox Chapel",Pittsburgh,PA,15238,40.487988,-79.878738,3.0,8,1,"{'GoodForKids': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Barbers, Beauty & Spas, Hair Salons, Cosmetics & Beauty Supply, Hair Stylists, Men's Hair Salons, Shopping","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '8:30-19:0', 'Sunday': '9:0-17:0'}"
EhxcTLFy9-0ZBnna2Tw7fg,Allen Edmonds,6822 Phillips Pl Ct,Charlotte,NC,28210,35.145948,-80.826378,4.0,3,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '3'}","Men's Clothing, Shopping, Fashion, Shoe Stores","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}"
wtP76DJCEkkEcyFgcnq-Mg,Tappuni Dental,"370 Steeles Avenue W, Unit 102A",Thornhill,ON,L4J 6X1,43.7960747,-79.4334921,4.5,5,1,"{'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True'}","Dentists, General Dentistry, Cosmetic Dentists, Health & Medical","{'Monday': '10:0-20:0', 'Tuesday': '9:0-18:0', 'Wednesday': '11:0-21:0', 'Friday': '9:0-18:0', 'Saturday': '8:0-17:0'}"
CCdbf_MeLjMpnHYKaWebNw,Chicken Master,13 Fisherman Dr,Brampton,ON,L7A 2X9,43.7136665,-79.799599,3.5,13,1,"{'Caters': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'GoodForKids': 'True'}","Chicken Wings, Restaurants, Barbeque","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-21:0'}"
Kx3l52dIbT_k1DKTFEykaA,Vip Homes,"3048 E Baseline Rd, Ste 102",Mesa,AZ,85204,33.37958,-111.764553,3.5,8,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True'}","Contractors, Home Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
uBJgrN5bgPykDcUMEXEDBQ,HonorHealth Medical Group - West Bell Road - Primary Care,"6220 W Bell Rd, Ste 100",Glendale,AZ,85308,33.639403,-112.1930408,5.0,3,1,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Hospitals, Health & Medical, Doctors","{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-17:0'}"
nGovwMWluLOD68vBXC9KxA,Quality Collision,1191 Pearl Rd,Brunswick,OH,44212,41.242826,-81.8407,5.0,3,0,,"Windshield Installation & Repair, Body Shops, Automotive, Auto Glass Services","{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:30', 'Friday': '8:0-17:30'}"
wJiC71DNRiUBQAede-qVEw,Sunnyside Breakfast Lounge,"2823 N Power Rd, Ste 101",Mesa,AZ,85215,33.46673,-111.682257,4.0,393,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'""}","American (New), Juice Bars & Smoothies, Breakfast & Brunch, Restaurants, Food","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
ykhL6KkPUq-ruDl0iyb0Ig,Tabouli,200 Front Street W,Toronto,ON,M5V,43.6449355,-79.386151,3.0,12,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Middle Eastern, Mediterranean, Falafel",
D0P9wdK9W4RhiWWLTNB3EA,Advance Auto Parts,8515 Hankins Rd,Charlotte,NC,28269,35.3393870279,-80.8331698179,4.0,3,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Parts & Supplies, Automotive","{'Monday': '7:30-20:0', 'Tuesday': '7:30-20:0', 'Wednesday': '7:30-20:0', 'Thursday': '7:30-20:0', 'Friday': '7:30-20:0', 'Saturday': '7:30-20:0', 'Sunday': '9:0-19:0'}"
qu5COxaKxchFUZ6sh1wMDg,Makimono,1790 Liverpool Road,Pickering,ON,L1V 1V9,43.832892,-79.0897801,3.0,84,1,"{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'OutdoorSeating': 'False'}","Japanese, Restaurants","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '12:0-22:30'}"
fvCiBVBsoY8ixMJ7Esk33w,Whataburger,2910 W Thunderbird Rd,Phoenix,AZ,85053,33.611166,-112.1209261,3.0,45,1,"{'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'DriveThru': 'True', 'NoiseLevel': ""'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False'}","Food, Burgers, American (New), Restaurants, American (Traditional), Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
0q3U5Taf4sFf3glMjC22DA,SOFE Café & Grill,658 Broadway Ave,Bedford,OH,44146,41.3921066,-81.5365374,3.5,3,0,"{'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True'}","Vegan, Restaurants, Vegetarian, Sandwiches, Breakfast & Brunch","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-14:0'}"
7Km9UXolK9vEeBDNqTl5DA,Quiznos,4000 International Ln,Madison,WI,53704,43.1362085645,-89.3456268311,2.0,4,1,"{'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'GoodForKids': 'True', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True'}","Fast Food, Restaurants, Sandwiches, Delis",
T1GFsaD4ZBQdROMlNSEfFA,Express Oil Change & Tire Engineers,9115 S Tryon St,Charlotte,NC,28273,35.133584,-80.939281,3.5,33,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Auto Repair, Tires, Oil Change Stations","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-17:0'}"
OhV-7g_Q1Zu5LEk4R-tseA,Autozone,3535 E Washington Ave,Madison,WI,53704,43.114821,-89.3267355,3.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Parts & Supplies, Automotive",
2pKpeyPnek0I-_yEvlFK3A,MamaLand Resto-Lounge,685 Lansdowne Avenue,Toronto,ON,M6H 3Y9,43.6588937,-79.4427568,3.0,5,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'GoodForDancing': 'True', 'HappyHour': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'Music': ""{'dj': True, 'background_music': True, 'jukebox': False, 'live': True, 'video': True, 'karaoke': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","African, Lounges, Caribbean, Bars, Nightlife, Restaurants","{'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0', 'Sunday': '16:0-2:0'}"
ntScmS05Mi4BE7SDy_S5pQ,Eyestar Optical,"1 Bass Pro Mills Drive, Unit 343",Vaughan,ON,L4K 5W4,43.826099,-79.5341966,3.0,4,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","Eyewear & Opticians, Shopping","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}"
Q9jOi1245KEyb-vehMUeFA,Mama Roberto's,8658 Mentor Ave,Mentor,OH,44060,41.670305,-81.3303068,3.0,66,1,"{'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""'no'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'""}","Pizza, Italian, Restaurants",
oIbxs2YL399SGXdcScyVPg,7-Eleven,1390 Weston Road,Toronto,ON,M6M 4S2,43.6910315,-79.5012674,2.5,3,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Coffee & Tea, Convenience Stores, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
bLSa5YFX6kKci_-nLz_0qQ,Red Lion,211 E Green St,Champaign,IL,61820,40.1100049,-88.2356592,2.0,19,1,"{'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'very_loud'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True'}","Bars, Nightlife","{'Monday': '21:0-2:0', 'Tuesday': '21:0-2:0', 'Wednesday': '21:0-2:0', 'Thursday': '21:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '21:0-2:0'}"
U4HWLaU0DSWcOP1tpaB1fQ,Larry's Laundromutt,201 Ohio River Blvd,Sewickley,PA,15143,40.5447954,-80.1937278,4.5,9,1,,"Pet Groomers, Pets, Pet Stores, Pet Services","{'Monday': '10:0-17:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-17:0'}"
